ID,N.event,Event.date,Region,Province,Municipality,River,Age class,Gender,MorphologicalZone,Corine class,Place,Distance,Density,CodScen,Solid,ReturnPeriod
6372,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,15-29,Male,Plain,21,Outdoor,49.6,0.063,H,na,5
6373,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,15-29,Male,Plain,21,Outdoor,75.1,0.032,H,na,5
6374,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,30-49,Male,Plain,21,Outdoor,139.8,0.063,H,na,5
6375,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,30-49,Male,Plain,24,Outdoor,290,0.063,H,na,5
6376,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,50-64,Male,Plain,31,Outdoor,189.5,0.032,H,na,5
6377,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,50-64,Male,Plain,31,Outdoor,321.1,0.04,H,na,5
6378,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,50-64,Female,Plain,32,Outdoor,149.3,0.04,H,na,5
6379,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,50-64,Female,Plain,32,Outdoor,340.6,0.032,H,na,5
6380,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,>=75,Female,Plain,51,Building,36.7,0.04,H,na,5
6381,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,<=14,Male,Plain,11,Outdoor,324.8,0.036,outside,Yes,>200
6382,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,<=14,Male,Plain,21,Outdoor,351,0.028,outside,Yes,>200
6383,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,<=14,Male,Plain,24,Outdoor,1110.8,0.035,outside,Yes,>200
6384,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,15-29,Male,Plain,24,Outdoor,637.2,0.036,outside,Yes,>200
6385,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,15-29,Male,Plain,24,Outdoor,798.4,0.028,outside,Yes,>200
6386,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,15-29,Female,Plain,24,Outdoor,761.3,0.035,outside,Yes,>200
6387,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,50-64,Female,Plain,31,Outdoor,680.7,0.036,outside,Yes,>200
6388,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,50-64,Female,Plain,32,Outdoor,679.2,0.035,outside,Yes,>200
6389,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,50-64,Female,Plain,32,Outdoor,913.8,0.028,outside,Yes,>200
6390,201869,14/10/2000,Piemonte,Torino,Castellamonte,Orco,>=75,Female,Plain,51,Outdoor,1070.2,0.035,outside,Yes,>200
6391,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,<=14,Male,Mountain,11,Building,7.1,0.039,outside,na,(20-50)
6392,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,15-29,Male,Mountain,12,Building,2.2,0.039,outside,na,(20-50)
6393,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,15-29,Male,Mountain,12,River,18.3,0.039,outside,na,(20-50)
6394,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,30-49,Male,Mountain,12,Building,48.7,0.039,outside,na,(20-50)
6395,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,30-49,Male,Mountain,12,Building,190.6,0.039,outside,na,(20-50)
6396,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,50-64,Female,Mountain,12,Outdoor,268.3,0.086,outside,na,(20-50)
6397,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,50-64,Female,Mountain,12,Building,102.3,0.086,outside,na,(20-50)
6398,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,65-74,Female,Mountain,14,Building,262.3,0.086,outside,na,(20-50)
6399,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,65-74,Female,Mountain,24,Building,165.1,0.086,outside,na,(20-50)
6400,203048,18/07/2009,Lombardia,Lecco,Civate,Toscio,>=75,Female,Mountain,31,Building,261.6,0.086,outside,na,(20-50)
6401,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Plain,21,Building,4.1,0.009,H,Yes,(2-5)
6402,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Plain,23,River,18.3,0.021,H,Yes,(2-5)
6403,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Female,Plain,23,River,41.4,0.016,H,Yes,(2-5)
6404,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,23,River,62.2,0.016,H,Yes,(2-5)
6405,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,24,Outdoor,165,0.019,H,Yes,(2-5)
6406,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Mountain,24,River,306.7,0.021,H,Yes,(2-5)
6407,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Mountain,24,River,474.3,0.019,H,Yes,(2-5)
6408,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Mountain,24,Outdoor,735.7,0.019,H,Yes,(2-5)
6409,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,24,River,933.6,0.02,H,Yes,(2-5)
6410,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Male,Plain,24,Outdoor,5.6,0.036,H,Yes,(2-5)
6411,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,31,Outdoor,22.2,0.009,H,Yes,(2-5)
6412,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Mountain,33,Outdoor,48.1,0.019,H,Yes,(2-5)
6413,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Mountain,24,Outdoor,63.6,0.021,H,Yes,(2-5)
6414,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,24,River,165.3,0.036,H,Yes,(2-5)
6415,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,24,Outdoor,237.9,0.036,H,Yes,(2-5)
6416,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,24,River,452.9,0.019,H,Yes,(2-5)
6417,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Mountain,24,Outdoor,708.2,0.016,H,Yes,(2-5)
6418,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,31,Outdoor,9,0.036,H,Yes,(2-5)
6419,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,32,Outdoor,21.5,0.02,H,Yes,(2-5)
6420,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Mountain,23,Outdoor,43.6,0.016,H,Yes,(2-5)
6421,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,23,River,64.8,0.016,H,Yes,(2-5)
6422,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,24,Outdoor,127.3,0.009,H,Yes,(2-5)
6423,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,24,River,334.8,0.021,H,Yes,(2-5)
6424,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,21,River,495,0.036,H,Yes,(2-5)
6425,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,21,Outdoor,690.2,0.02,H,Yes,(2-5)
6426,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Male,Plain,21,Outdoor,9.7,0.019,H,Yes,(2-5)
6427,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Male,Plain,21,Outdoor,17.3,0.016,H,Yes,(2-5)
6428,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Male,Plain,24,Outdoor,48.6,0.021,H,Yes,(2-5)
6429,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,24,Outdoor,67.4,0.02,H,Yes,(2-5)
6430,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,24,Outdoor,147.7,0.016,H,Yes,(2-5)
6431,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,24,River,326.2,0.009,H,Yes,(2-5)
6432,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,24,Outdoor,475.2,0.036,H,Yes,(2-5)
6433,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,24,Outdoor,695.1,0.036,H,Yes,(2-5)
6434,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Mountain,24,Outdoor,12.3,0.019,H,Yes,(2-5)
6435,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Mountain,24,Outdoor,28,0.021,H,Yes,(2-5)
6436,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,31,Outdoor,31.4,0.019,H,Yes,(2-5)
6437,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,32,Outdoor,67.6,0.02,H,Yes,(2-5)
6438,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,33,Outdoor,114.6,0.036,H,Yes,(2-5)
6439,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,33,River,306,0.021,H,Yes,(2-5)
6440,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,33,Outdoor,539,0.016,H,Yes,(2-5)
6441,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,33,Outdoor,689.8,0.019,H,Yes,(2-5)
6442,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Plain,33,Outdoor,55.2,0.02,H,Yes,(2-5)
6443,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,21,Outdoor,70.2,0.02,H,Yes,(2-5)
6444,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,21,Outdoor,196.3,0.021,H,Yes,(2-5)
6445,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,21,Outdoor,381.1,0.036,H,Yes,(2-5)
6446,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,24,Outdoor,420.2,0.02,H,Yes,(2-5)
6447,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,24,Outdoor,36.5,0.036,H,Yes,(2-5)
6448,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,24,Outdoor,72.7,0.021,H,Yes,(2-5)
6449,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,31,River,171.9,0.009,H,Yes,(2-5)
6450,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,32,Outdoor,202.4,0.009,H,Yes,(2-5)
6451,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,33,Outdoor,530,0.016,H,Yes,(2-5)
6452,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,>=75,Female,Plain,33,Outdoor,31.6,0.016,H,Yes,(2-5)
6453,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,>=75,Female,Plain,23,Outdoor,73.9,0.019,H,Yes,(2-5)
6454,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,24,Outdoor,195.9,0.036,H,Yes,(2-5)
6455,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,32,Outdoor,262,0.009,H,Yes,(2-5)
6456,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,32,River,432.7,0.009,H,Yes,(2-5)
6457,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,32,Outdoor,90.5,0.016,H,Yes,(2-5)
6458,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,33,Outdoor,137.2,0.021,H,Yes,(2-5)
6459,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,15-29,Female,Plain,33,Outdoor,231.7,0.021,H,Yes,(2-5)
6460,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Female,Plain,24,Outdoor,588.5,0.02,H,Yes,(2-5)
6461,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,<=14,Male,Plain,24,Outdoor,90.6,0.021,H,Yes,(2-5)
6462,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,24,Outdoor,110.6,0.02,H,Yes,(2-5)
6463,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Male,Plain,24,Outdoor,223,0.021,H,Yes,(2-5)
6464,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,50-64,Female,Plain,24,Outdoor,447.4,0.021,H,Yes,(2-5)
6465,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,65-74,Female,Plain,24,Outdoor,91.2,0.019,H,Yes,(2-5)
6466,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,>=75,Female,Plain,31,Outdoor,135.8,0.009,H,Yes,(2-5)
6467,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Female,Plain,32,Outdoor,268.9,0.019,H,Yes,(2-5)
6468,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,30-49,Male,Plain,33,Outdoor,482.3,0.016,H,Yes,(2-5)
6469,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,>=75,Male,Plain,33,Outdoor,142.6,0.009,H,Yes,(2-5)
6470,201276,19/05/1977,Piemonte,Torino,Bricherasio,Pellice,>=75,Female,Plain,33,Outdoor,181.5,0.019,H,Yes,(2-5)
6471,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,15-29,Male,Plain,11,Building,11.1,0.11,H,na,<2
6472,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,30-49,Male,Plain,11,River,16.9,0.15,H,na,<2
6473,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,30-49,Female,Plain,12,Outdoor,42.1,0.15,H,na,<2
6474,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,30-49,Male,Plain,24,Outdoor,82.6,0.11,H,na,<2
6475,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,15-29,Female,Plain,31,Outdoor,127.5,0.11,H,na,<2
6476,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,15-29,Female,Plain,31,Outdoor,31.3,0.15,H,na,<2
6477,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,30-49,Male,Plain,31,Outdoor,51.3,0.166,H,na,<2
6478,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,50-64,Female,Plain,31,River,39.1,0.166,H,na,<2
6479,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,65-74,Male,Plain,31,Outdoor,9.2,0.11,H,na,<2
6480,201510,2/6/1992,Lombardia,Varese,Castronno,Arno,30-49,Female,Plain,31,Outdoor,7.9,0.11,H,na,<2
6481,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,50-64,Male,Plain,22,Outdoor,78.1,0.011,outside,na,(2-5)
6482,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,50-64,Male,Plain,24,Building,88.1,0.02,outside,na,(2-5)
6483,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,30-49,Male,Plain,22,Building,74.5,0.02,outside,na,(2-5)
6484,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,>=75,Male,Plain,11,Outdoor,82.6,0.015,outside,na,(2-5)
6485,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,30-49,Male,Plain,22,Building,27.3,0.015,outside,na,(2-5)
6486,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,15-29,Female,Plain,24,Outdoor,23.9,0.015,outside,na,(2-5)
6487,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,50-64,Female,Plain,22,Building,77.2,0.011,outside,na,(2-5)
6488,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,30-49,Female,Plain,22,Building,13,0.015,outside,na,(2-5)
6489,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,>=75,Male,Plain,24,Building,48.9,0.02,outside,na,(2-5)
6490,203124,5/6/2011,Lombardia,Pavia,Santa Maria della Versa,Versa,50-64,Male,Plain,22,Outdoor,34.7,0.02,outside,na,(2-5)
6491,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,30-49,Male,Mountain,21,Building,16.5,0.037,H,na,(50-100)
6492,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,30-49,Male,Mountain,21,Outdoor,23,0.037,H,na,(50-100)
6493,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,30-49,Female,Mountain,21,Outdoor,82,0.037,H,na,(50-100)
6494,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,50-64,Female,Mountain,21,Outdoor,73.1,0.041,H,na,(50-100)
6495,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,<=14,Male,Mountain,21,Building,1275.7,0.045,H,na,(50-100)
6496,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,15-29,Male,Mountain,11,Building,702.7,0.041,H,na,(50-100)
6497,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,30-49,Male,Mountain,21,Outdoor,41.2,0.037,H,na,(50-100)
6498,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,<=14,Male,Mountain,21,Outdoor,540.5,0.041,H,na,(50-100)
6499,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,<=14,Female,Mountain,21,Outdoor,34,0.045,H,na,(50-100)
6500,202959,27/06/1997,Lombardia,Bergamo,Costa Volpino,Oglio,<=14,Female,Mountain,21,Outdoor,796.8,0.045,H,na,(50-100)
6501,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,30-49,Female,Plain,21,Outdoor,2.8,0.012,outside,na,(10-20)
6502,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,15-29,Male,Plain,21,Outdoor,24.7,0.016,outside,na,(10-20)
6503,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,>=75,Male,Plain,31,River,37,0.016,outside,na,(10-20)
6504,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,15-29,Female,Plain,32,Outdoor,170.2,0.016,outside,na,(10-20)
6505,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,30-49,Female,Plain,21,River,342.1,0.011,outside,na,(10-20)
6506,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,<=14,Female,Plain,21,Outdoor,457.3,0.016,outside,na,(10-20)
6507,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,30-49,Male,Plain,32,Outdoor,218.4,0.017,outside,na,(10-20)
6508,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,65-74,Female,Plain,21,River,281.1,0.017,outside,na,(10-20)
6509,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,15-29,Male,Plain,21,Outdoor,13.1,0.024,outside,na,(10-20)
6510,203446,12/11/2014,Lombardia,Cremona,Moscazzano,Adda,>=75,Female,Plain,51,Outdoor,16.9,0.024,outside,na,(10-20)
6511,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Female,Plain,21,Bridge,0,0.02,H,na,(20-50)
6512,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,65-74,Female,Plain,24,Outdoor,29.7,0.02,H,na,(20-50)
6513,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,50-64,Female,Plain,21,Outdoor,31.9,0.02,H,na,(20-50)
6514,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,50-64,Female,Mountain,24,Building,180.7,0.023,H,na,(20-50)
6515,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Male,Plain,11,Building,214.4,0.02,H,na,(20-50)
6516,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,<=14,Female,Plain,21,Outdoor,0,0.023,H,na,(20-50)
6517,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,<=14,Male,Plain,24,Outdoor,177,0.02,H,na,(20-50)
6518,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,15-29,Male,Plain,24,Building,54.1,0.023,H,na,(20-50)
6519,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,<=14,Female,Plain,21,Building,142.5,0.02,H,na,(20-50)
6520,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Female,Plain,11,Building,251.4,0.023,H,na,(20-50)
6521,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,50-64,Male,Plain,24,Outdoor,9.7,0.02,H,na,(20-50)
6522,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,>=75,Female,Plain,24,Outdoor,31.2,0.02,H,na,(20-50)
6523,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,15-29,Female,Plain,24,Building,44.1,0.02,H,na,(20-50)
6524,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,>=75,Male,Plain,21,Building,19.4,0.02,H,na,(20-50)
6525,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,65-74,Male,Plain,11,Outdoor,22.3,0.02,H,na,(20-50)
6526,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,15-29,Male,Plain,21,Outdoor,210.4,0.02,H,na,(20-50)
6527,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,15-29,Female,Plain,31,Building,209.2,0.02,H,na,(20-50)
6528,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Female,Plain,11,Outdoor,209.1,0.023,H,na,(20-50)
6529,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Female,Plain,12,Outdoor,247.1,0.02,H,na,(20-50)
6530,201193,18/09/1973,Emilia-Romagna,Parma,Salsomaggiore Terme,Ghiara,30-49,Male,Plain,11,Building,263.3,0.023,H,na,(20-50)
6531,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,24,River,88,0.086,H,na,(2-5)
6532,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,24,River,69.7,0.084,H,na,(2-5)
6533,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,21,River,97.7,0.086,H,na,(2-5)
6534,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,River,87.1,0.081,H,na,(2-5)
6535,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Female,Plain,24,River,78.7,0.086,H,na,(2-5)
6536,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,33,River,56.7,0.084,H,na,(2-5)
6537,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,River,56.6,0.081,H,na,(2-5)
6538,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,33,River,43.1,0.081,H,na,(2-5)
6539,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,21,River,33.8,0.086,H,na,(2-5)
6540,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,24,River,55.4,0.086,H,na,(2-5)
6541,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,33,River,116.8,0.086,H,na,(2-5)
6542,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,21,Outdoor,110.2,0.081,H,na,(2-5)
6543,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,21,River,116.2,0.084,H,na,(2-5)
6544,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,24,River,104.3,0.081,H,na,(2-5)
6545,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,River,46.1,0.081,H,na,(2-5)
6546,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,21,Outdoor,17.4,0.084,H,na,(2-5)
6547,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,21,Outdoor,20.4,0.086,H,na,(2-5)
6548,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,>=75,Female,Plain,24,River,18.6,0.086,H,na,(2-5)
6549,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,21,River,36.2,0.081,H,na,(2-5)
6550,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,65-74,Female,Plain,33,Outdoor,36.7,0.084,H,na,(2-5)
6551,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,24,River,42.7,0.086,H,na,(2-5)
6552,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,33,Outdoor,27.2,0.084,H,na,(2-5)
6553,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,11,River,22.7,0.081,H,na,(2-5)
6554,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,33,Outdoor,20,0.086,H,na,(2-5)
6555,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,24,Outdoor,28.2,0.081,H,na,(2-5)
6556,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,24,Bridge,27.4,0.084,H,na,(2-5)
6557,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,65-74,Female,Plain,24,River,11.4,0.086,H,na,(2-5)
6558,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,21,Outdoor,1.7,0.084,H,na,(2-5)
6559,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,21,River,4.3,0.084,H,na,(2-5)
6560,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,21,River,4.7,0.086,H,na,(2-5)
6561,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Female,Plain,21,Outdoor,11.4,0.084,H,na,(2-5)
6562,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,65-74,Male,Plain,24,River,21.1,0.081,H,na,(2-5)
6563,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,Outdoor,19.4,0.084,H,na,(2-5)
6564,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,21,River,8.6,0.086,H,na,(2-5)
